UJAHR,UMONAT,USTUNDE,IstRad,XGCSWGS84,YGCSWGS84,lon,lat,year,month,hour
2023,08,22,1,"13,758137303000069","51,052244154000050",13.758137303000069,51.05224415400005,2023,8,22
2023,08,20,1,"13,728020508000043","51,076514008000061",13.728020508000043,51.07651400800006,2023,8,20
2023,08,20,1,"13,702799238000068","51,038880739000035",13.702799238000068,51.038880739000035,2023,8,20
2023,08,14,1,"13,793847841000058","51,050134190000051",13.793847841000058,51.05013419000005,2023,8,14
2023,08,10,1,"13,878324167000073","51,063044167000044",13.878324167000073,51.063044167000044,2023,8,10
2023,07,17,1,"13,693192465000038","51,045813935000069",13.693192465000038,51.04581393500007,2023,7,17
2023,07,07,1,"13,724696631000029","51,029803699000070",13.724696631000029,51.02980369900007,2023,7,7
2023,07,15,1,"13,655640479000056","51,104915060000053",13.655640479000056,51.10491506000005,2023,7,15
2023,07,21,1,"13,837372122000033","51,024849355000072",13.837372122000033,51.02484935500007,2023,7,21
2023,07,12,1,"13,726656197000068","51,035037700000032",13.726656197000068,51.03503770000003,2023,7,12
2023,07,10,1,"13,752175888000068","51,061678477000044",13.752175888000068,51.061678477000044,2023,7,10
2023,07,18,1,"13,816180861000078","51,016076024000029",13.816180861000078,51.01607602400003,2023,7,18
2023,07,08,1,"13,757931377000034","51,075883676000046",13.757931377000034,51.075883676000046,2023,7,8
2023,07,15,1,"13,730965871000024","51,019735106000041",13.730965871000024,51.01973510600004,2023,7,15
2023,07,07,1,"13,729105361000052","51,054693698000051",13.729105361000052,51.05469369800005,2023,7,7
2023,07,16,1,"13,758539485000028","51,039567638000051",13.758539485000028,51.03956763800005,2023,7,16
2023,07,06,1,"13,704757115000064","51,046324157000072",13.704757115000064,51.04632415700007,2023,7,6
2023,07,15,1,"13,813977930000021","51,018629007000072",13.813977930000021,51.01862900700007,2023,7,15
2023,07,14,1,"13,830684612000027","51,028252668000050",13.830684612000027,51.02825266800005,2023,7,14
2023,07,19,1,"13,772721350000040","51,046494480000035",13.77272135000004,51.046494480000035,2023,7,19
2023,07,16,1,"13,748302159000048","51,067847841000059",13.748302159000048,51.06784784100006,2023,7,16
2023,07,13,1,"13,884589457000061","51,064412247000064",13.884589457000061,51.064412247000064,2023,7,13
